time,x_omega,y_omega,z_omega,temp,index,x_angle_1,y_angle_1,z_angle_1,x_angle_2,y_angle_2,z_angle_2
11.346,-2.345453412,-0.514058942,0.640498344,27.5,8059,3.443602456,-40.24686322,63.06380201,31.20342689,-39.52445862,98.46497594
11.348,-2.234393828,-0.353177399,0.576253882,27.5,8060,3.438439502,-40.24728842,63.06452222,31.19873598,-39.52548673,98.46625693
11.35,-2.154154607,-0.259373503,0.545459015,27.5,8061,3.433466967,-40.24754154,63.06521555,31.19426719,-39.52619309,98.46740944
11.352,-2.077103699,-0.292912326,0.52369023,27.5,8062,3.428679832,-40.24787234,63.06587422,31.18995888,-39.52671184,98.46850036
11.354,-2.005898032,-0.42968784,0.516256986,27.5,8063,3.424058464,-40.24847983,63.06650147,31.18580468,-39.52729766,98.46954774
11.356,-1.945851463,-0.611007103,0.493957256,27.5,8064,3.419604056,-40.2494603,63.06707028,31.18179288,-39.52815704,98.47058025
11.358,-1.894838448,-0.777129087,0.43926982,27.5,8065,3.415338463,-40.25079949,63.06753925,31.17790118,-39.52937905,98.47156817
11.36,-1.85020206,-0.879841733,0.355380356,27.5,8066,3.411279919,-40.25238529,63.06787881,31.1741115,-39.53093331,98.47244671
11.362,-1.815130612,-0.906567983,0.232731837,27.5,8067,3.407451296,-40.25408526,63.06804837,31.1704111,-39.53269299,98.47315747
11.364,-1.776870851,-0.859928057,0.079819396,27.5,8068,3.40389038,-40.25576797,63.06801837,31.16678084,-39.53450613,98.47362293
11.366,-1.740205246,-0.765600116,-0.102826019,27.5,8069,3.40062732,-40.25735299,63.06775594,31.16322709,-39.53622598,98.47378257
11.368,-1.69663163,-0.651882544,-0.292373732,27.5,8070,3.397682866,-40.25880508,63.06725469,31.15974668,-39.53775718,98.47357692
11.37,-1.647744157,-0.566463353,-0.487230904,27.5,8071,3.395077326,-40.26018339,63.06650297,31.15635342,-39.53906095,98.47299217
11.372,-1.577069876,-0.507770413,-0.666690643,27.5,8072,3.392837253,-40.26153367,63.06551742,31.15305793,-39.54019388,98.47201771
11.374,-1.493110956,-0.491001001,-0.828098219,27.5,8073,3.390970311,-40.26293065,63.06431592,31.14990379,-39.54120942,98.47068433
11.376,-1.374611973,-0.513534898,-0.955525253,27.5,8074,3.389505994,-40.26443595,63.06293836,31.14691757,-39.54219142,98.46902813
11.378,-1.226355399,-0.569607618,-1.050564582,27.5,8075,3.388465692,-40.26610045,63.06142334,31.14416835,-39.54321849,98.46711708
11.38,-1.054186474,-0.62725247,-1.106313909,27.5,8076,3.38784705,-40.26790776,63.0598238,31.14171564,-39.5443577,98.46501595
11.382,-0.859167969,-0.690137764,-1.123835126,27.5,8077,3.387647312,-40.26984936,63.05819067,31.13960726,-39.54561221,98.46280333
11.384,-0.657772837,-0.722104455,-1.095164044,27.5,8078,3.387816931,-40.27184055,63.05659129,31.13788893,-39.54699248,98.46055565
11.386,-0.456377706,-0.720008279,-1.040476608,27.5,8079,3.38831914,-40.2738004,63.05506618,31.13657338,-39.54843669,98.45836533
11.388,-0.258702273,-0.655550853,-0.960303766,27.5,8080,3.389107564,-40.27559173,63.05365953,31.13566063,-39.54987671,98.45628437
11.39,-0.076437022,-0.551790118,-0.862078761,27.5,8081,3.390124267,-40.2771271,63.05240191,31.13514322,-39.55118781,98.45436377
11.392,0.084572806,-0.418158869,-0.754827675,27.5,8082,3.391312132,-40.27834239,63.05131021,31.13499035,-39.55229139,98.45263961
11.394,0.226984139,-0.286623797,-0.660850237,27.5,8083,3.39265116,-40.27924837,63.05036618,31.13515949,-39.55312771,98.45112995
11.396,0.33963788,-0.162949386,-0.596605774,27.5,8084,3.394120734,-40.2798755,63.04952834,31.13561346,-39.55370096,98.44980825
11.398,0.432630355,-0.071241666,-0.584924963,27.5,8085,3.395752147,-40.28031372,63.04872052,31.13629274,-39.55402686,98.44861504
11.4,0.49799078,0.004220686,-0.625807803,27.5,8086,3.397559188,-40.28062155,63.04786899,31.137158,-39.55416934,98.44744519
11.402,0.552723494,0.055577009,-0.717661456,27.5,8087,3.399588413,-40.28087243,63.04690095,31.13815398,-39.5541609,98.44619358
11.404,0.593108798,0.092784141,-0.854645518,27.5,8088,3.40187046,-40.28111701,63.04575304,31.13925943,-39.55404974,98.44475825
11.406,0.626054703,0.135231715,-1.026672013,27.5,8089,3.404434903,-40.28136218,63.04437858,31.14044564,-39.55386418,98.44304896
11.408,0.653686753,0.210170023,-1.218874456,27.5,8090,3.407293752,-40.28155308,63.04275526,31.14169775,-39.55359371,98.44099562
11.41,0.662188922,0.303973919,-1.411076898,27.5,8091,3.410406866,-40.28165199,63.04088602,31.14300513,-39.55317337,98.43855787
11.412,0.642527656,0.411927007,-1.570891636,27.5,8092,3.413674935,-40.28161455,63.03881697,31.1443295,-39.55256542,98.43573572
11.414,0.609050365,0.514639653,-1.7009734,27.5,8093,3.417032696,-40.28143645,63.03658759,31.14561456,-39.55174157,98.43259393
11.416,0.549003795,0.61106377,-1.794950837,27.5,8094,3.420381297,-40.2811123,63.03424587,31.14683266,-39.55071229,98.42919198
11.418,0.461856562,0.691766563,-1.85388584,27.5,8095,3.423623134,-40.28065608,63.03183685,31.14793067,-39.54949016,98.42560208
11.42,0.375240713,0.770897224,-1.854947732,27.5,8096,3.426685124,-40.28004224,63.02943876,31.14885438,-39.54810663,98.42189431
11.422,0.275871612,0.836402738,-1.813533946,27.5,8097,3.429488591,-40.27927693,63.02710707,31.14960486,-39.54656484,98.41818442
11.424,0.185004679,0.907148694,-1.73920151,27.5,8098,3.432007723,-40.27833338,63.02488727,31.15015661,-39.54489203,98.41455735
11.426,0.100514373,0.98051487,-1.64947164,27.5,8099,3.434235215,-40.27719875,63.02280066,31.15052662,-39.54307773,98.41107895
11.428,0.034622562,1.068554281,-1.5427515,27.5,8100,3.436184937,-40.27583536,63.02087261,31.15072764,-39.5411167,98.40778
11.43,-0.002043042,1.164978397,-1.437624197,27.5,8101,3.437916513,-40.27422728,63.01910231,31.15079689,-39.53897959,98.4046945
11.432,-0.01426491,1.250397588,-1.346832435,27.5,8102,3.439498331,-40.27240359,63.0174686,31.1507928,-39.53664964,98.40181925
11.434,0.001145271,1.329004205,-1.258164458,27.5,8103,3.440989063,-40.27037897,63.01596757,31.15076427,-39.53414884,98.39912559
11.436,0.040467803,1.368307513,-1.165248912,27.5,8104,3.442435072,-40.26822979,63.01459879,31.15076656,-39.53149083,98.39660926
11.438,0.087761119,1.36149494,-1.070740529,27.5,8105,3.443854951,-40.26604734,63.01335718,31.1508475,-39.52875422,98.39427876
11.44,0.135585821,1.333196558,-0.956587145,27.5,8106,3.445226745,-40.26386481,63.01226599,31.15102302,-39.52603123,98.39213728
11.442,0.179159438,1.27607575,-0.824912543,27.5,8107,3.446522416,-40.26173108,63.01134443,31.15129419,-39.52336484,98.3902241
11.444,0.200946246,1.199565309,-0.679433346,27.5,8108,3.447682673,-40.25967805,63.01060813,31.15165251,-39.52081268,98.38857428
11.446,0.204665945,1.089516045,-0.537139825,27.5,8109,3.448678914,-40.25777427,63.01004748,31.1520544,-39.51841355,98.38721541
11.448,0.174908353,0.968461855,-0.418738873,27.5,8110,3.44947599,-40.25605354,63.00962831,31.15246374,-39.51623452,98.38614113
11.45,0.123895338,0.834830606,-0.321044814,27.5,8111,3.450059269,-40.25455125,63.00932056,31.15281355,-39.5142976,98.38530365
11.452,0.046313045,0.68757421,-0.267419271,27.5,8112,3.45043356,-40.25331639,63.0090623,31.15306134,-39.51262794,98.38466156
11.454,-0.030206478,0.541889947,-0.242995756,27.5,8113,3.45063831,-40.25236028,63.00881418,31.15315397,-39.51125279,98.38412673
11.456,-0.117353711,0.399873992,-0.252552784,27.5,8114,3.450695491,-40.25169242,63.00853072,31.15309356,-39.51016901,98.38364073
11.458,-0.199187089,0.281964066,-0.291842786,27.5,8115,3.450651424,-40.25127938,63.0081754,31.15285885,-39.50936926,98.38313563
11.46,-0.273581069,0.195496788,-0.352901573,27.5,8116,3.450545712,-40.25106917,63.00772367,31.15246048,-39.50880533,98.38255194
11.462,-0.350100592,0.160385832,-0.445286172,27.5,8117,3.450409063,-40.25097476,63.00714116,31.15191331,-39.50841434,98.38184614
11.464,-0.431402584,0.171914803,-0.559439556,27.5,8118,3.450255086,-40.25091381,63.00640571,31.15121311,-39.50809357,98.38095557
11.466,-0.528646144,0.199165096,-0.664566859,27.5,8119,3.450038721,-40.25085046,63.00553203,31.15035031,-39.50774974,98.37983669
11.468,-0.641299885,0.169818626,-0.752172945,27.5,8120,3.449712436,-40.25088904,63.00453493,31.14929301,-39.50735141,98.37850756
11.47,-0.730572661,0.048764436,-0.796772407,27.5,8121,3.449277168,-40.25119136,63.00345824,31.14801041,-39.50701177,98.37700321
11.472,-0.817188509,-0.167141739,-0.800489028,27.5,8122,3.448695449,-40.25192656,63.00234244,31.14654927,-39.50691424,98.37540966
11.474,-0.86979568,-0.433356149,-0.749518215,27.5,8123,3.447970265,-40.25316803,63.00125373,31.14491489,-39.50724852,98.37380869
11.476,-0.909649598,-0.70743122,-0.65660267,27.5,8124,3.447074103,-40.25491071,63.00024778,31.1431753,-39.50811524,98.37230965
11.478,-0.940469961,-0.944823203,-0.533423204,27.5,8125,3.445982445,-40.25706638,62.99937143,31.141356,-39.5095301,98.37099644
11.48,-0.953754601,-1.116709672,-0.383696439,27.5,8126,3.444689598,-40.25949115,62.99867104,31.13947506,-39.51141975,98.3699296
11.482,-0.964913698,-1.215229966,-0.239279134,27.5,8127,3.44319912,-40.26204114,62.99815103,31.13756755,-39.51365316,98.36916221
11.484,-0.967570626,-1.251913054,-0.106011695,27.5,8128,3.441535997,-40.26459841,62.99780605,31.13563773,-39.51608362,98.36868365
11.486,-0.960131228,-1.233047466,-0.000884392,27.5,8129,3.439750858,-40.26706599,62.99760671,31.13370258,-39.51858745,98.36847162
11.488,-0.945783817,-1.179594966,0.055926827,27.5,8130,3.437916003,-40.26939873,62.99749294,31.13178232,-39.52105355,98.36846986
11.49,-0.927185322,-1.104132614,0.060705341,27.5,8131,3.436104488,-40.27157845,62.99739759,31.12989075,-39.52341274,98.36858171
11.492,-0.900084658,-1.025001953,0.008672636,27.5,8132,3.434405884,-40.27362597,62.99724418,31.12803638,-39.525621,98.36870312
11.494,-0.868732909,-0.974169674,-0.094861829,27.5,8133,3.432897702,-40.27562329,62.99695836,31.12623621,-39.52767101,98.36872046
11.496,-0.81825128,-0.944823203,-0.239279134,27.5,8134,3.431672896,-40.27763358,62.99648126,31.12449875,-39.52961934,98.36853074
11.498,-0.761924409,-0.932770189,-0.433605361,27.5,8135,3.43080903,-40.2797161,62.99574242,31.12286225,-39.53150899,98.36805218
11.5,-0.693907056,-0.933294233,-0.661381183,27.5,8136,3.430373763,-40.28191254,62.9946944,31.1213384,-39.53337453,98.36718497
11.502,-0.612605064,-0.924385483,-0.912518629,27.5,8137,3.430422781,-40.28421567,62.99330692,31.11995058,-39.53524112,98.36586221
11.504,-0.512173191,-0.925957615,-1.17746067,27.5,8138,3.431013226,-40.28665323,62.9915595,31.11872537,-39.53708989,98.36403717
11.506,-0.395799751,-0.9317221,-1.441871765,27.5,8139,3.432176838,-40.28923333,62.98945209,31.11770103,-39.53894181,98.36168225
11.508,-0.258702273,-0.947967468,-1.69035448,27.5,8140,3.433935798,-40.29196897,62.98700454,31.11690943,-39.54080525,98.35879851
11.51,-0.10194353,-0.969977321,-1.903263816,27.5,8141,3.436284448,-40.294854,62.9842641,31.11639202,-39.54270118,98.3554178
11.512,0.065442925,-0.99670357,-2.100775718,27.5,8142,3.439224879,-40.29789017,62.98125081,31.11618814,-39.54464114,98.35161127
11.514,0.246645405,-1.007708497,-2.278642619,27.5,8143,3.442758022,-40.30103631,62.97799368,31.11631902,-39.54663455,98.34740972
11.516,0.438475596,-0.999323791,-2.42890033,27.5,8144,3.446867802,-40.30423997,62.97453315,31.11681231,-39.54864996,98.34285243
11.518,0.638276571,-0.972597541,-2.555265471,27.5,8145,3.451537688,-40.30745265,62.97090445,31.11768926,-39.55064861,98.33799463
11.52,0.84126586,-0.918096953,-2.639685881,27.5,8146,3.456717371,-40.31059807,62.96716888,31.11896582,-39.55259381,98.3328841
11.522,1.049569004,-0.836870116,-2.691718587,27.5,8147,3.462373135,-40.31360679,62.96337467,31.12064835,-39.55443,98.32760473
11.524,1.250964135,-0.737825778,-2.703399398,27.5,8148,3.468437428,-40.31642321,62.95957949,31.12274749,-39.55610374,98.32222129
11.526,1.45076511,-0.636685265,-2.697558992,27.5,8149,3.47488427,-40.31903446,62.95580754,31.12524941,-39.55757939,98.31681449
11.528,1.625059577,-0.547073721,-2.678975883,27.5,8150,3.481647385,-40.32145721,62.95207439,31.12815094,-39.55885276,98.31141938
11.53,1.786600791,-0.487332692,-2.656676152,27.5,8151,3.488699511,-40.32374925,62.9483804,31.13140106,-39.55994691,98.30606143
11.532,1.927417968,-0.446457251,-2.6306598,27.5,8152,3.495996326,-40.3259464,62.94472767,31.13497427,-39.56092158,98.30074807
11.534,2.046979721,-0.41187034,-2.62269561,27.5,8153,3.503519189,-40.32807011,62.94109068,31.1388291,-39.56181449,98.29548675
11.536,2.149537136,-0.365230414,-2.632783584,27.5,8154,3.511256072,-40.33010523,62.93744685,31.14292306,-39.56263823,98.29024136
11.538,2.237215756,-0.287671885,-2.649242909,27.5,8155,3.519182188,-40.33199317,62.93379251,31.14722213,-39.56336869,98.28497579
11.54,2.317454977,-0.175002401,-2.65561426,27.5,8156,3.527265951,-40.33365883,62.93014711,31.15169657,-39.56394404,98.27967731
11.542,2.394505885,-0.003115931,-2.638623989,27.5,8157,3.535464604,-40.33497247,62.92655212,31.15633148,-39.56429404,98.27436608
11.544,2.473150949,0.204929582,-2.586060338,27.5,8158,3.543731554,-40.33584434,62.92306198,31.16112049,-39.56430027,98.26908883
11.546,2.545950773,0.417691492,-2.494206684,27.5,8159,3.552003781,-40.33624568,62.91973113,31.16606679,-39.56389041,98.26391671
11.548,2.629909693,0.609491637,-2.358284515,27.5,8160,3.560248795,-40.33619665,62.91661639,31.17115869,-39.56305503,98.2589283
11.55,2.700052588,0.756223989,-2.18625802,27.5,8161,3.568396975,-40.33576949,62.91375975,31.17641851,-39.56183605,98.25421173
11.552,2.7622247,0.88251862,-1.987684226,27.5,8162,3.576400144,-40.33499199,62.91119419,31.18181862,-39.5603236,98.24983921
11.554,2.808455245,1.017722002,-1.774243944,27.5,8163,3.584206154,-40.33383917,62.90894155,31.18734307,-39.55855856,98.24586384
11.556,2.83661868,1.152401339,-1.564520285,27.5,8164,3.591783586,-40.33231398,62.90699683,31.19295998,-39.55652312,98.24231536
11.558,2.821739884,1.257210161,-1.380282032,27.5,8165,3.599082295,-40.33048869,62.90532053,31.19863321,-39.55421831,98.23918632
11.56,2.760099158,1.298085602,-1.217281618,27.5,8166,3.606042897,-40.32850144,62.90387327,31.20427669,-39.55170389,98.23642575
11.562,2.665512526,1.301229867,-1.074988097,27.5,8167,3.612630215,-40.32643777,62.90262065,31.20979689,-39.54910772,98.23399119
11.564,2.551264628,1.262450603,-0.950746739,27.5,8168,3.618832699,-40.32439032,62.90153114,31.21512792,-39.54650526,98.23184121
11.566,2.424263477,1.2137145,-0.83977903,27.5,8169,3.624643052,-40.32238551,62.90058498,31.22023045,-39.54398036,98.22993972
11.568,2.287697385,1.163930309,-0.73305889,27.5,8170,3.630047759,-40.32042757,62.89977614,31.22507897,-39.54155293,98.22826016
11.57,2.145286052,1.112573986,-0.635364831,27.5,8171,3.635046969,-40.31852411,62.89909205,31.22965437,-39.53922507,98.22679404
11.572,2.002874719,1.065410016,-0.541918339,27.5,8172,3.639645734,-40.31666887,62.89852755,31.23394494,-39.53699992,98.22552331
11.574,1.870028326,1.010385384,-0.4548432,27.5,8173,3.643872274,-40.3148807,62.89807263,31.23795069,-39.5348691,98.22443948
11.576,1.754186271,0.942259649,-0.360865762,27.5,8174,3.647753132,-40.31318239,62.89773445,31.24169075,-39.53284833,98.22352979
11.578,1.635687289,0.865749209,-0.272728731,27.5,8175,3.65129146,-40.31159356,62.89750362,31.24519912,-39.53096381,98.22280806
11.58,1.524627704,0.789238768,-0.189901159,27.5,8176,3.654509012,-40.31011682,62.89737286,31.24847049,-39.52923232,98.2222626
11.582,1.419413361,0.713776416,-0.119285344,27.5,8177,3.65743314,-40.30875609,62.89732569,31.25151975,-39.52765384,98.2218828
11.584,1.317918717,0.647222813,-0.064597909,27.5,8178,3.660090886,-40.30750141,62.8973419,31.25435857,-39.52622629,98.22164423
11.586,1.216424073,0.571236417,-0.03274115,27.5,8179,3.662512736,-40.30638278,62.8973888,31.25699441,-39.52493184,98.22151503
11.588,1.11120973,0.490009579,-0.031679258,27.5,8180,3.664731556,-40.30542575,62.8974236,31.25942726,-39.52378937,98.22144955
11.59,0.988459663,0.385724801,-0.067252639,27.5,8181,3.666762042,-40.30469428,62.89739256,31.26164968,-39.52280935,98.22138619
11.592,0.851893571,0.25314164,-0.143708859,27.5,8182,3.66863238,-40.30426487,62.89723528,31.2636266,-39.5220379,98.22125169
11.594,0.70682531,0.109029509,-0.267950217,27.5,8183,3.67038847,-40.30418392,62.89688478,31.26533039,-39.52153162,98.22096427
11.596,0.539970241,-0.030890269,-0.433074415,27.5,8184,3.672039045,-40.30446306,62.89628611,31.26674404,-39.52131356,98.22042837
11.598,0.370458243,-0.155088724,-0.636957668,27.5,8185,3.673627113,-40.30508987,62.89538914,31.26782398,-39.52137534,98.21956222
11.6,0.194569619,-0.256753282,-0.871635789,27.5,8186,3.675177243,-40.30603444,62.89415569,31.26856489,-39.52168551,98.2182883
11.602,0.010710211,-0.330643502,-1.134984992,27.5,8187,3.676707523,-40.30725536,62.89255137,31.26895403,-39.52219902,98.21654503
11.604,-0.172086425,-0.36732659,-1.427005277,27.5,8188,3.678253094,-40.30869239,62.89054332,31.26897545,-39.52286031,98.21427506
11.606,-0.356477218,-0.381475781,-1.743449078,27.5,8189,3.679839916,-40.31031248,62.888102,31.26863128,-39.52359496,98.21142105
11.608,-0.535554156,-0.379903649,-2.067326122,27.5,8190,3.681486599,-40.31208787,62.88521982,31.26791833,-39.52435791,98.20793415
11.61,-0.699220912,-0.377283428,-2.393857895,27.5,8191,3.683227394,-40.31401774,62.88189321,31.26684722,-39.52511772,98.2037995
11.612,-0.847477486,-0.385668134,-2.714549264,27.5,8192,3.685086916,-40.31612118,62.87812809,31.26544878,-39.52587229,98.19901179
11.614,-0.97660418,-0.412394384,-3.004976711,27.5,8193,3.687066506,-40.31841995,62.87396241,31.26375382,-39.52664362,98.19358269
11.616,-1.085006837,-0.465846884,-3.273104428,27.5,8194,3.6891819,-40.32095645,62.86942184,31.26180061,-39.52746841,98.18757273
11.618,-1.181719011,-0.529256221,-3.500349305,27.5,8195,3.691404943,-40.32373052,62.86456019,31.2596306,-39.52840011,98.18102653
11.62,-1.26939763,-0.590569383,-3.694144585,27.5,8196,3.693710434,-40.32672159,62.8594232,31.25726716,-39.52945862,98.17402583
11.622,-1.356544864,-0.638257397,-3.853959323,27.5,8197,3.696054196,-40.32988583,62.8540593,31.25472837,-39.53063976,98.16663754
11.624,-1.440503784,-0.678608794,-3.984041087,27.5,8198,3.698403512,-40.33319404,62.84851012,31.25201528,-39.53191627,98.15892962
11.626,-1.519148849,-0.69852247,-4.063682983,27.5,8199,3.700701686,-40.33658075,62.84284777,31.24913427,-39.53327349,98.15096154
11.628,-1.591417286,-0.722104455,-4.100849201,27.5,8200,3.702907029,-40.34003251,62.83712946,31.24609597,-39.53467053,98.14283417
11.63,-1.648806928,-0.729441073,-4.085982714,27.5,8201,3.704980274,-40.34349147,62.83142888,31.24291314,-39.53611474,98.13463247
11.632,-1.70619657,-0.731537249,-4.041383252,27.5,8202,3.706882379,-40.34693265,62.82578751,31.23961552,-39.53757362,98.12646051
11.634,-1.766774525,-0.728392984,-3.975015005,27.5,8203,3.708578193,-40.35033497,62.82023597,31.23620313,-39.5390367,98.11837774
11.636,-1.820444468,-0.707955264,-3.887939865,27.5,8204,3.710052783,-40.35365381,62.81480553,31.23266958,-39.54049349,98.11042771
11.638,-1.870394711,-0.686469455,-3.806705131,27.5,8205,3.71132095,-40.35688996,62.80948848,31.22902869,-39.5419094,98.10265183
11.64,-1.909185858,-0.627776515,-3.731310803,27.5,8206,3.712408398,-40.35997203,62.80428325,31.2252879,-39.54328233,98.09503842
11.642,-1.940537607,-0.536068795,-3.679278098,27.5,8207,3.713356524,-40.36284557,62.79916362,31.22146953,-39.54453789,98.0875758
